ID,Sire,Dam,Sex,Cand
J010B294,J900E128,J900E075,Female,0
J010B531,J900E128,J900E075,Male,0
J010B615,J900E128,J900E075,Female,0
J010B767,J900E128,J900E075,Female,0
J010B777,J900E128,J900E075,Male,0
J010B816,J900E128,J900E075,Female,0
J010B993,J900E128,J900E075,Male,0
J010C089,J900E128,J900E075,Female,0
J010C178,J900E128,J900E075,Female,0
J010C361,J900E128,J900E075,Female,0
J010C456,J900E128,J900E075,Female,0
J010C663,J900E128,J900E075,Male,0
J010C777,J900E128,J900E075,Male,0
J010C908,J900E128,J900E075,Male,0
J010D041,J900E128,J900E075,Female,0
J010D065,J900E128,J900E075,Female,0
J010D155,J900E128,J900E075,Male,0
J010D252,J900E128,J900E075,Female,0
J010D780,J900E128,J900E075,Female,0
J010D819,J900E128,J900E075,Male,0
J010D838,J900E128,J900E075,Female,0
J010A210,J900E128,J900A902,Female,0
J010A291,J900E128,J900A902,Female,0
J010A306,J900E128,J900A902,Male,0
J010A446,J900E128,J900A902,Male,0
J010A960,J900E128,J900A902,Female,0
J010B486,J900E128,J900A902,Female,0
J010B636,J900E128,J900A902,Female,0
J010B660,J900E128,J900A902,Female,0
J010B683,J900E128,J900A902,Female,0
J010C152,J900E128,J900A902,Male,0
J010C751,J900E128,J900A902,Female,0
J010C942,J900E128,J900A902,Male,0
J010D362,J900E128,J900A902,Female,0
J010D665,J900E128,J900A902,Female,0
J010D980,J900E128,J900A902,Male,0
J0100103,J900E128,J900A902,Female,0
J0100104,J900E128,J900A902,Female,0
J0100105,J900E128,J900A902,Female,0
J010A010,J900E128,J900D588,Male,0
J010A184,J900E128,J900D588,Male,0
J010A507,J900E128,J900D588,Female,0
J010A732,J900E128,J900D588,Male,0
J010A757,J900E128,J900D588,Male,0
J010A778,J900E128,J900D588,Male,0
J010A865,J900E128,J900D588,Male,0
J010B245,J900E128,J900D588,Female,0
J010B268,J900E128,J900D588,Male,0
J010B314,J900E128,J900D588,Female,0
J010B368,J900E128,J900D588,Female,0
J010B658,J900E128,J900D588,Female,0
J010B755,J900E128,J900D588,Female,0
J010B871,J900E128,J900D588,Female,0
J010B984,J900E128,J900D588,Female,0
J010C027,J900E128,J900D588,Female,0
J010C033,J900E128,J900D588,Female,0
J010C039,J900E128,J900D588,Male,0
J010C094,J900E128,J900D588,Female,0
J010C217,J900E128,J900D588,Female,0
J010C841,J900E128,J900D588,Female,0
J010C875,J900E128,J900D588,Female,0
J010C937,J900E128,J900D588,Male,0
J010D024,J900E128,J900D588,Male,0
J010D339,J900E128,J900D588,Male,0
J010D738,J900E128,J900D588,Male,0
J010D761,J900E128,J900D588,Female,0
J010D798,J900E128,J900D588,Female,0
J010D956,J900E128,J900D588,Female,0
J0100095,J900E128,J900D588,Female,0
J0100096,J900E128,J900D588,Female,0
J0100097,J900E128,J900D588,Female,0
J0100098,J900E128,J900D588,Female,0
J010A019,J900A955,J900B888,Female,0
J010A121,J900A955,J900B888,Male,0
J010A230,J900A955,J900B888,Female,0
J010A490,J900A955,J900B888,Male,0
J010A713,J900A955,J900B888,Female,0
J010A752,J900A955,J900B888,Female,0
J010A906,J900A955,J900B888,Male,0
J010B453,J900A955,J900B888,Female,0
J010B712,J900A955,J900B888,Female,0
J010C180,J900A955,J900B888,Male,0
J010C623,J900A955,J900B888,Female,0
J010C754,J900A955,J900B888,Female,0
J010C839,J900A955,J900B888,Female,0
J010C910,J900A955,J900B888,Female,0
J010D090,J900A955,J900B888,Male,0
J010D144,J900A955,J900B888,Female,0
J0100071,J900A955,J900B888,Female,0
J010A032,J900C791,J900C837,Male,0
J010A175,J900C791,J900C837,Female,0
J010A228,J900C791,J900C837,Female,0
J010A478,J900C791,J900C837,Male,0
J010A551,J900C791,J900C837,Male,0
J010A568,J900C791,J900C837,Female,0
J010A687,J900C791,J900C837,Female,0
J010A777,J900C791,J900C837,Female,0
J010A812,J900C791,J900C837,Male,0
J010A908,J900C791,J900C837,Female,0
J010A953,J900C791,J900C837,Female,0
J010B063,J900C791,J900C837,Male,0
J010B064,J900C791,J900C837,Female,0
J010B125,J900C791,J900C837,Male,0
J010B260,J900C791,J900C837,Male,0
J010B285,J900C791,J900C837,Male,0
J010B477,J900C791,J900C837,Male,0
J010B517,J900C791,J900C837,Female,0
J010B529,J900C791,J900C837,Male,0
J010B542,J900C791,J900C837,Male,0
J010B594,J900C791,J900C837,Female,0
J010B788,J900C791,J900C837,Male,0
J010B807,J900C791,J900C837,Male,0
J010C042,J900C791,J900C837,Male,0
J010C048,J900C791,J900C837,Female,0
J010C163,J900C791,J900C837,Female,0
J010C297,J900C791,J900C837,Male,0
J010C306,J900C791,J900C837,Female,0
J010C484,J900C791,J900C837,Female,0
J010C594,J900C791,J900C837,Male,0
J010C852,J900C791,J900C837,Female,0
J010C880,J900C791,J900C837,Male,0
J010C956,J900C791,J900C837,Male,0
J010D273,J900C791,J900C837,Female,0
J010D352,J900C791,J900C837,Male,0
J010D475,J900C791,J900C837,Male,0
J010D589,J900C791,J900C837,Female,0
J010D630,J900C791,J900C837,Female,0
J010D694,J900C791,J900C837,Male,0
J010D903,J900C791,J900C837,Female,0
J0100101,J900C791,J900C837,Female,0
J0100102,J900C791,J900C837,Female,0
J010A044,J900E070,J900C014,Female,0
J010A065,J900E070,J900C014,Female,0
J010A191,J900E070,J900C014,Female,0
J010A231,J900E070,J900C014,Male,0
J010A270,J900E070,J900C014,Female,0
J010A324,J900E070,J900C014,Female,0
J010A514,J900E070,J900C014,Female,0
J010A515,J900E070,J900C014,Male,0
J010A601,J900E070,J900C014,Male,0
J010A602,J900E070,J900C014,Male,0
J010A727,J900E070,J900C014,Male,0
J010A909,J900E070,J900C014,Female,0
J010B015,J900E070,J900C014,Female,0
J010B068,J900E070,J900C014,Male,0
J010B087,J900E070,J900C014,Female,0
J010B113,J900E070,J900C014,Female,0
J010B126,J900E070,J900C014,Male,0
J010B164,J900E070,J900C014,Male,0
J010B326,J900E070,J900C014,Female,0
J010B616,J900E070,J900C014,Female,0
J010C049,J900E070,J900C014,Female,0
J010C121,J900E070,J900C014,Female,0
J010C177,J900E070,J900C014,Female,0
J010C260,J900E070,J900C014,Female,0
J010C268,J900E070,J900C014,Male,0
J010C449,J900E070,J900C014,Male,0
J010C536,J900E070,J900C014,Female,0
J010C558,J900E070,J900C014,Male,0
J010C627,J900E070,J900C014,Female,0
J010C680,J900E070,J900C014,Female,0
J010C685,J900E070,J900C014,Female,0
J010C747,J900E070,J900C014,Male,0
J010C768,J900E070,J900C014,Female,0
J010C828,J900E070,J900C014,Male,0
J010C924,J900E070,J900C014,Female,0
J010C963,J900E070,J900C014,Female,0
J010C997,J900E070,J900C014,Female,0
J010D055,J900E070,J900C014,Male,0
J010D088,J900E070,J900C014,Male,0
J010D365,J900E070,J900C014,Female,0
J010D440,J900E070,J900C014,Female,0
J010D450,J900E070,J900C014,Female,0
J010D458,J900E070,J900C014,Female,0
J010D560,J900E070,J900C014,Male,0
J010D617,J900E070,J900C014,Female,0
J010D728,J900E070,J900C014,Male,0
J010D923,J900E070,J900C014,Female,0
J0100078,J900E070,J900C014,Male,0
J0100079,J900E070,J900C014,Female,0
J010A118,J900E070,J900A262,Female,0
J010A227,J900E070,J900A262,Female,0
J010A339,J900E070,J900A262,Female,0
J010A441,J900E070,J900A262,Male,0
J010A443,J900E070,J900A262,Female,0
J010A472,J900E070,J900A262,Male,0
J010A504,J900E070,J900A262,Male,0
J010A518,J900E070,J900A262,Female,0
J010A526,J900E070,J900A262,Female,0
J010A597,J900E070,J900A262,Male,0
J010A795,J900E070,J900A262,Male,0
J010A849,J900E070,J900A262,Male,0
J010A872,J900E070,J900A262,Female,0
J010B261,J900E070,J900A262,Male,0
J010B325,J900E070,J900A262,Male,0
J010B388,J900E070,J900A262,Male,0
J010B390,J900E070,J900A262,Female,0
J010B406,J900E070,J900A262,Female,0
J010B568,J900E070,J900A262,Male,0
J010B959,J900E070,J900A262,Male,0
J010C262,J900E070,J900A262,Male,0
J010C343,J900E070,J900A262,Male,0
J010C533,J900E070,J900A262,Male,0
J010C601,J900E070,J900A262,Female,0
J010C690,J900E070,J900A262,Female,0
J010C835,J900E070,J900A262,Female,0
J010D051,J900E070,J900A262,Male,0
J010D061,J900E070,J900A262,Female,0
J010D094,J900E070,J900A262,Male,0
J010D122,J900E070,J900A262,Female,0
J010D181,J900E070,J900A262,Female,0
J010D227,J900E070,J900A262,Female,0
J010D375,J900E070,J900A262,Female,0
J010D557,J900E070,J900A262,Male,0
J010D648,J900E070,J900A262,Male,0
J010D659,J900E070,J900A262,Male,0
J010D711,J900E070,J900A262,Male,0
J010D967,J900E070,J900A262,Female,0
J010A035,J900C629,J900D090,Female,0
J010A104,J900C629,J900D090,Male,0
J010A129,J900C629,J900D090,Male,0
J010A205,J900C629,J900D090,Male,0
J010A257,J900C629,J900D090,Female,0
J010A277,J900C629,J900D090,Male,0
J010A467,J900C629,J900D090,Male,0
J010A554,J900C629,J900D090,Male,0
J010A605,J900C629,J900D090,Male,0
J010A763,J900C629,J900D090,Female,0
J010A800,J900C629,J900D090,Male,0
J010A880,J900C629,J900D090,Male,0
J010A911,J900C629,J900D090,Male,0
J010B002,J900C629,J900D090,Female,0
J010B072,J900C629,J900D090,Male,0
J010B110,J900C629,J900D090,Female,0
J010B228,J900C629,J900D090,Male,0
J010B310,J900C629,J900D090,Male,0
J010B375,J900C629,J900D090,Male,0
J010B534,J900C629,J900D090,Male,0
J010B837,J900C629,J900D090,Male,0
J010B894,J900C629,J900D090,Male,0
J010B918,J900C629,J900D090,Male,0
J010B978,J900C629,J900D090,Female,0
J010C064,J900C629,J900D090,Male,0
J010C093,J900C629,J900D090,Female,0
J010C186,J900C629,J900D090,Male,0
J010C234,J900C629,J900D090,Male,0
J010C455,J900C629,J900D090,Female,0
J010C550,J900C629,J900D090,Male,0
J010C566,J900C629,J900D090,Female,0
J010C570,J900C629,J900D090,Male,0
J010C615,J900C629,J900D090,Male,0
J010C655,J900C629,J900D090,Male,0
J010C666,J900C629,J900D090,Male,0
J010C672,J900C629,J900D090,Female,0
J010C869,J900C629,J900D090,Male,0
J010C931,J900C629,J900D090,Female,0
J010D060,J900C629,J900D090,Male,0
J010D078,J900C629,J900D090,Male,0
J010D149,J900C629,J900D090,Male,0
J010D165,J900C629,J900D090,Male,0
J010D196,J900C629,J900D090,Female,0
J010D295,J900C629,J900D090,Female,0
J010D367,J900C629,J900D090,Female,0
J010D611,J900C629,J900D090,Male,0
J010D638,J900C629,J900D090,Female,0
J010D794,J900C629,J900D090,Female,0
J010D817,J900C629,J900D090,Female,0
J010D839,J900C629,J900D090,Female,0
J0100001,J900C629,J900D090,Male,0
J0100002,J900C629,J900D090,Female,0
J0100003,J900C629,J900D090,Male,0
J0100004,J900C629,J900D090,Male,0
J010A144,J900B531,J900B828,Female,0
J010A150,J900B531,J900B828,Female,0
J010A280,J900B531,J900B828,Male,0
J010A580,J900B531,J900B828,Female,0
J010A724,J900B531,J900B828,Male,0
J010A859,J900B531,J900B828,Female,0
J010A922,J900B531,J900B828,Female,0
J010B012,J900B531,J900B828,Female,0
J010B124,J900B531,J900B828,Female,0
J010B549,J900B531,J900B828,Female,0
J010B735,J900B531,J900B828,Female,0
J010B947,J900B531,J900B828,Female,0
J010B957,J900B531,J900B828,Female,0
J010B985,J900B531,J900B828,Female,0
J010B992,J900B531,J900B828,Male,0
J010C078,J900B531,J900B828,Male,0
J010C101,J900B531,J900B828,Male,0
J010C125,J900B531,J900B828,Male,0
J010C132,J900B531,J900B828,Female,0
J010C228,J900B531,J900B828,Female,0
J010C453,J900B531,J900B828,Male,0
J010C618,J900B531,J900B828,Female,0
J010C766,J900B531,J900B828,Female,0
J010C808,J900B531,J900B828,Male,0
J010C821,J900B531,J900B828,Male,0
J010D083,J900B531,J900B828,Female,0
J010D207,J900B531,J900B828,Female,0
J010D217,J900B531,J900B828,Male,0
J010D384,J900B531,J900B828,Male,0
J010D469,J900B531,J900B828,Female,0
J0100153,J900B531,J900B828,Male,0
J010A160,J900B943,J900C570,Female,0
J010A334,J900B943,J900C570,Female,0
J010A766,J900B943,J900C570,Female,0
J010A838,J900B943,J900C570,Male,0
J010A863,J900B943,J900C570,Female,0
J010A883,J900B943,J900C570,Female,0
J010A916,J900B943,J900C570,Male,0
J010A917,J900B943,J900C570,Female,0
J010A924,J900B943,J900C570,Female,0
J010B021,J900B943,J900C570,Female,0
J010B084,J900B943,J900C570,Female,0
J010B132,J900B943,J900C570,Male,0
J010B253,J900B943,J900C570,Female,0
J010B378,J900B943,J900C570,Female,0
J010C269,J900B943,J900C570,Female,0
J010C301,J900B943,J900C570,Female,0
J010C309,J900B943,J900C570,Male,0
J010C344,J900B943,J900C570,Male,0
J010C408,J900B943,J900C570,Female,0
J010C510,J900B943,J900C570,Female,0
J010C523,J900B943,J900C570,Female,0
J010C554,J900B943,J900C570,Female,0
J010D250,J900B943,J900C570,Male,0
J010D573,J900B943,J900C570,Male,0
J010D703,J900B943,J900C570,Male,0
J010D710,J900B943,J900C570,Female,0
J010D849,J900B943,J900C570,Female,0
J010D907,J900B943,J900C570,Female,0
J0100028,J900B943,J900C570,Female,0
J0100029,J900B943,J900C570,Male,0
J0100030,J900B943,J900C570,Female,0
J0100031,J900B943,J900C570,Male,0
J010A011,J900C409,J900B301,Male,0
J010A358,J900C409,J900B301,Male,0
J010A440,J900C409,J900B301,Male,0
J010A840,J900C409,J900B301,Male,0
J010B151,J900C409,J900B301,Female,0
J010B176,J900C409,J900B301,Female,0
J010B200,J900C409,J900B301,Male,0
J010B264,J900C409,J900B301,Female,0
J010B279,J900C409,J900B301,Female,0
J010B383,J900C409,J900B301,Female,0
J010B569,J900C409,J900B301,Male,0
J010B583,J900C409,J900B301,Female,0
J010B782,J900C409,J900B301,Female,0
J010B890,J900C409,J900B301,Male,0
J010C052,J900C409,J900B301,Female,0
J010C061,J900C409,J900B301,Female,0
J010C166,J900C409,J900B301,Male,0
J010C465,J900C409,J900B301,Female,0
J010C638,J900C409,J900B301,Female,0
J010C710,J900C409,J900B301,Female,0
J010C725,J900C409,J900B301,Female,0
J010C797,J900C409,J900B301,Female,0
J010C798,J900C409,J900B301,Female,0
J010C883,J900C409,J900B301,Male,0
J010C915,J900C409,J900B301,Female,0
J010C922,J900C409,J900B301,Female,0
J010D139,J900C409,J900B301,Female,0
J010D223,J900C409,J900B301,Female,0
J010D305,J900C409,J900B301,Male,0
J010D578,J900C409,J900B301,Female,0
J010D610,J900C409,J900B301,Female,0
J0100021,J900C409,J900B301,Female,0
J010A116,J900B943,J900B015,Male,0
J010A436,J900B943,J900B015,Female,0
J010A505,J900B943,J900B015,Female,0
J010A529,J900B943,J900B015,Male,0
J010A558,J900B943,J900B015,Male,0
J010A586,J900B943,J900B015,Female,0
J010A655,J900B943,J900B015,Female,0
J010A662,J900B943,J900B015,Female,0
J010A709,J900B943,J900B015,Male,0
J010A725,J900B943,J900B015,Female,0
J010A857,J900B943,J900B015,Female,0
J010B137,J900B943,J900B015,Male,0
J010B165,J900B943,J900B015,Female,0
J010B270,J900B943,J900B015,Male,0
J010B337,J900B943,J900B015,Female,0
J010B361,J900B943,J900B015,Female,0
J010B458,J900B943,J900B015,Male,0
J010B463,J900B943,J900B015,Female,0
J010B485,J900B943,J900B015,Male,0
J010B694,J900B943,J900B015,Female,0
J010B739,J900B943,J900B015,Female,0
J010B798,J900B943,J900B015,Female,0
J010B932,J900B943,J900B015,Female,0
J010B941,J900B943,J900B015,Female,0
J010C106,J900B943,J900B015,Male,0
J010C116,J900B943,J900B015,Male,0
J010C155,J900B943,J900B015,Female,0
J010C401,J900B943,J900B015,Male,0
J010C898,J900B943,J900B015,Male,0
J010C899,J900B943,J900B015,Male,0
J010C971,J900B943,J900B015,Male,0
J010D173,J900B943,J900B015,Female,0
J010D214,J900B943,J900B015,Female,0
J010D229,J900B943,J900B015,Male,0
J010D359,J900B943,J900B015,Female,0
J010D361,J900B943,J900B015,Male,0
J010D551,J900B943,J900B015,Male,0
J010D687,J900B943,J900B015,Female,0
J010D732,J900B943,J900B015,Female,0
J010D792,J900B943,J900B015,Female,0
J0100139,J900B943,J900B015,Female,0
J0100140,J900B943,J900B015,Female,0
J0100141,J900B943,J900B015,Male,0
J0100142,J900B943,J900B015,Male,0
J0100143,J900B943,J900B015,Male,0
J010A026,J900B150,J900C673,Male,0
J010A085,J900B150,J900C673,Male,0
J010A157,J900B150,J900C673,Male,0
J010A186,J900B150,J900C673,Female,0
J010A207,J900B150,J900C673,Female,0
J010A404,J900B150,J900C673,Female,0
J010A491,J900B150,J900C673,Male,0
J010A649,J900B150,J900C673,Female,0
J010A717,J900B150,J900C673,Male,0
J010A977,J900B150,J900C673,Male,0
J010B076,J900B150,J900C673,Male,0
J010B153,J900B150,J900C673,Female,0
J010B161,J900B150,J900C673,Male,0
J010B195,J900B150,J900C673,Female,0
J010B341,J900B150,J900C673,Male,0
J010B362,J900B150,J900C673,Male,0
J010B380,J900B150,J900C673,Female,0
J010B489,J900B150,J900C673,Female,0
J010B516,J900B150,J900C673,Female,0
J010B525,J900B150,J900C673,Female,0
J010B566,J900B150,J900C673,Male,0
J010B607,J900B150,J900C673,Female,0
J010B665,J900B150,J900C673,Female,0
J010B708,J900B150,J900C673,Female,0
J010B905,J900B150,J900C673,Female,0
J010B969,J900B150,J900C673,Female,0
J010B996,J900B150,J900C673,Female,0
J010C014,J900B150,J900C673,Male,0
J010C051,J900B150,J900C673,Male,0
J010C097,J900B150,J900C673,Male,0
J010C102,J900B150,J900C673,Female,0
J010C128,J900B150,J900C673,Female,0
J010C169,J900B150,J900C673,Male,0
J010C293,J900B150,J900C673,Male,0
J010C371,J900B150,J900C673,Male,0
J010C487,J900B150,J900C673,Female,0
J010C597,J900B150,J900C673,Female,0
J010D058,J900B150,J900C673,Male,0
J010D067,J900B150,J900C673,Female,0
J010D119,J900B150,J900C673,Female,0
J010D276,J900B150,J900C673,Male,0
J010D323,J900B150,J900C673,Male,0
J010D335,J900B150,J900C673,Male,0
J010D370,J900B150,J900C673,Female,0
J010D382,J900B150,J900C673,Female,0
J010D418,J900B150,J900C673,Male,0
J010D453,J900B150,J900C673,Female,0
J010D621,J900B150,J900C673,Male,0
J010D678,J900B150,J900C673,Male,0
J010D787,J900B150,J900C673,Male,0
J010D900,J900B150,J900C673,Female,0
J010D994,J900B150,J900C673,Female,0
J010A135,J900B586,J900D735,Male,0
J010A161,J900B586,J900D735,Male,0
J010A347,J900B586,J900D735,Female,0
J010A463,J900B586,J900D735,Female,0
J010A578,J900B586,J900D735,Female,0
J010A609,J900B586,J900D735,Female,0
J010A735,J900B586,J900D735,Female,0
J010A750,J900B586,J900D735,Female,0
J010A820,J900B586,J900D735,Male,0
J010A884,J900B586,J900D735,Male,0
J010A891,J900B586,J900D735,Male,0
J010A912,J900B586,J900D735,Female,0
J010A915,J900B586,J900D735,Male,0
J010A964,J900B586,J900D735,Female,0
J010B025,J900B586,J900D735,Female,0
J010B048,J900B586,J900D735,Male,0
J010B078,J900B586,J900D735,Female,0
J010B214,J900B586,J900D735,Female,0
J010B329,J900B586,J900D735,Female,0
J010B433,J900B586,J900D735,Male,0
J010B444,J900B586,J900D735,Female,0
J010B460,J900B586,J900D735,Female,0
J010B572,J900B586,J900D735,Male,0
J010B733,J900B586,J900D735,Male,0
J010B774,J900B586,J900D735,Male,0
J010C176,J900B586,J900D735,Male,0
J010C198,J900B586,J900D735,Male,0
J010C200,J900B586,J900D735,Male,0
J010C251,J900B586,J900D735,Female,0
J010C362,J900B586,J900D735,Male,0
J010C543,J900B586,J900D735,Female,0
J010C609,J900B586,J900D735,Male,0
J010C750,J900B586,J900D735,Male,0
J010C831,J900B586,J900D735,Female,0
J010C854,J900B586,J900D735,Female,0
J010C862,J900B586,J900D735,Female,0
J010C887,J900B586,J900D735,Male,0
J010C948,J900B586,J900D735,Female,0
J010D045,J900B586,J900D735,Female,0
J010D082,J900B586,J900D735,Male,0
J010D150,J900B586,J900D735,Female,0
J010D248,J900B586,J900D735,Female,0
J010D424,J900B586,J900D735,Female,0
J010D487,J900B586,J900D735,Male,0
J010D809,J900B586,J900D735,Female,0
J010D864,J900B586,J900D735,Female,0
J010D883,J900B586,J900D735,Female,0
J010D885,J900B586,J900D735,Male,0
J010D948,J900B586,J900D735,Female,0
J0100064,J900B586,J900D735,Female,0
J010A023,J900C640,J900E133,Male,0
J010A090,J900C640,J900E133,Female,0
J010A337,J900C640,J900E133,Female,0
J010A346,J900C640,J900E133,Male,0
J010A354,J900C640,J900E133,Female,0
J010A460,J900C640,J900E133,Female,0
J010A631,J900C640,J900E133,Female,0
J010A637,J900C640,J900E133,Female,0
J010A659,J900C640,J900E133,Female,0
J010A688,J900C640,J900E133,Male,0
J010A775,J900C640,J900E133,Female,0
J010A789,J900C640,J900E133,Male,0
J010B036,J900C640,J900E133,Female,0
J010B416,J900C640,J900E133,Female,0
J010B475,J900C640,J900E133,Female,0
J010B597,J900C640,J900E133,Male,0
J010B818,J900C640,J900E133,Female,0
J010B828,J900C640,J900E133,Female,0
J010B887,J900C640,J900E133,Male,0
J010B933,J900C640,J900E133,Female,0
J010C164,J900C640,J900E133,Female,0
J010C496,J900C640,J900E133,Female,0
J010C716,J900C640,J900E133,Male,0
J010C796,J900C640,J900E133,Male,0
J010C836,J900C640,J900E133,Female,0
J010D012,J900C640,J900E133,Female,0
J010D068,J900C640,J900E133,Male,0
J010D074,J900C640,J900E133,Female,0
J010D099,J900C640,J900E133,Male,0
J010D123,J900C640,J900E133,Female,0
J010D191,J900C640,J900E133,Female,0
J010D206,J900C640,J900E133,Female,0
J010D309,J900C640,J900E133,Female,0
J010D351,J900C640,J900E133,Male,0
J010D368,J900C640,J900E133,Female,0
J010D397,J900C640,J900E133,Male,0
J010D594,J900C640,J900E133,Male,0
J010D658,J900C640,J900E133,Female,0
J010D739,J900C640,J900E133,Female,0
J010D763,J900C640,J900E133,Female,0
J010D765,J900C640,J900E133,Female,0
J010D913,J900C640,J900E133,Female,0
J010D934,J900C640,J900E133,Female,0
J010D990,J900C640,J900E133,Female,0
J0100032,J900C640,J900E133,Female,0
J010A030,J900C875,J900C509,Female,0
J010A252,J900C875,J900C509,Female,0
J010A395,J900C875,J900C509,Male,0
J010A585,J900C875,J900C509,Female,0
J010A733,J900C875,J900C509,Male,0
J010A999,J900C875,J900C509,Male,0
J010B028,J900C875,J900C509,Female,0
J010B047,J900C875,J900C509,Female,0
J010B049,J900C875,J900C509,Male,0
J010B096,J900C875,J900C509,Female,0
J010B172,J900C875,J900C509,Male,0
J010B202,J900C875,J900C509,Female,0
J010B926,J900C875,J900C509,Female,0
J010B951,J900C875,J900C509,Female,0
J010C002,J900C875,J900C509,Female,0
J010C070,J900C875,J900C509,Female,0
J010C110,J900C875,J900C509,Female,0
J010C219,J900C875,J900C509,Male,0
J010C241,J900C875,J900C509,Male,0
J010C267,J900C875,J900C509,Male,0
J010C272,J900C875,J900C509,Female,0
J010C700,J900C875,J900C509,Female,0
J010C712,J900C875,J900C509,Male,0
J010C717,J900C875,J900C509,Male,0
J010C718,J900C875,J900C509,Female,0
J010C961,J900C875,J900C509,Male,0
J010D028,J900C875,J900C509,Female,0
J010D290,J900C875,J900C509,Male,0
J010D333,J900C875,J900C509,Male,0
J010D688,J900C875,J900C509,Female,0
J010D692,J900C875,J900C509,Female,0
J010D799,J900C875,J900C509,Female,0
J010D834,J900C875,J900C509,Female,0
J010D908,J900C875,J900C509,Female,0
J010D966,J900C875,J900C509,Female,0
J0100035,J900C875,J900C509,Female,0
J0100036,J900C875,J900C509,Male,0
J010A057,J900E121,J900A322,Female,0
J010A214,J900E121,J900A322,Female,0
J010A287,J900E121,J900A322,Male,0
J010A411,J900E121,J900A322,Male,0
J010A499,J900E121,J900A322,Male,0
J010A501,J900E121,J900A322,Female,0
J010A556,J900E121,J900A322,Male,0
J010A630,J900E121,J900A322,Male,0
J010A711,J900E121,J900A322,Male,0
J010A761,J900E121,J900A322,Male,0
J010A782,J900E121,J900A322,Male,0
J010A808,J900E121,J900A322,Male,0
J010A836,J900E121,J900A322,Male,0
J010A898,J900E121,J900A322,Male,0
J010B085,J900E121,J900A322,Male,0
J010B321,J900E121,J900A322,Female,0
J010B399,J900E121,J900A322,Male,0
J010B419,J900E121,J900A322,Female,0
J010B461,J900E121,J900A322,Male,0
J010B704,J900E121,J900A322,Male,0
J010B794,J900E121,J900A322,Female,0
J010B833,J900E121,J900A322,Female,0
J010C030,J900E121,J900A322,Male,0
J010C300,J900E121,J900A322,Female,0
J010C552,J900E121,J900A322,Female,0
J010C715,J900E121,J900A322,Male,0
J010C758,J900E121,J900A322,Female,0
J010D072,J900E121,J900A322,Male,0
J010D231,J900E121,J900A322,Female,0
J010D602,J900E121,J900A322,Female,0
J010D906,J900E121,J900A322,Male,0
J0100147,J900E121,J900A322,Female,0
J0100148,J900E121,J900A322,Female,0
J010A007,J900E121,J900C238,Male,0
J010A041,J900E121,J900C238,Female,0
J010A059,J900E121,J900C238,Male,0
J010A068,J900E121,J900C238,Male,0
J010A143,J900E121,J900C238,Female,0
J010A172,J900E121,J900C238,Male,0
J010A262,J900E121,J900C238,Female,0
J010A430,J900E121,J900C238,Male,0
J010A618,J900E121,J900C238,Female,0
J010A692,J900E121,J900C238,Male,0
J010A731,J900E121,J900C238,Male,0
J010A760,J900E121,J900C238,Male,0
J010A821,J900E121,J900C238,Female,0
J010A878,J900E121,J900C238,Female,0
J010A919,J900E121,J900C238,Male,0
J010B083,J900E121,J900C238,Female,0
J010B158,J900E121,J900C238,Female,0
J010B301,J900E121,J900C238,Female,0
J010B530,J900E121,J900C238,Male,0
J010B533,J900E121,J900C238,Female,0
J010B635,J900E121,J900C238,Male,0
J010C099,J900E121,J900C238,Male,0
J010C142,J900E121,J900C238,Female,0
J010C209,J900E121,J900C238,Male,0
J010C216,J900E121,J900C238,Male,0
J010C308,J900E121,J900C238,Female,0
J010C317,J900E121,J900C238,Male,0
J010C388,J900E121,J900C238,Male,0
J010C438,J900E121,J900C238,Male,0
J010C668,J900E121,J900C238,Male,0
J010C711,J900E121,J900C238,Male,0
J010C870,J900E121,J900C238,Male,0
J010C947,J900E121,J900C238,Male,0
J010C995,J900E121,J900C238,Female,0
J010D081,J900E121,J900C238,Female,0
J010D317,J900E121,J900C238,Female,0
J010D318,J900E121,J900C238,Female,0
J010D393,J900E121,J900C238,Male,0
J010D463,J900E121,J900C238,Female,0
J010D480,J900E121,J900C238,Female,0
J010D497,J900E121,J900C238,Female,0
J010D755,J900E121,J900C238,Female,0
J010D768,J900E121,J900C238,Male,0
J010D869,J900E121,J900C238,Female,0
J010D939,J900E121,J900C238,Female,0
J010D947,J900E121,J900C238,Male,0
J010A105,J900E121,J900A961,Female,0
J010A176,J900E121,J900A961,Female,0
J010A268,J900E121,J900A961,Female,0
J010A465,J900E121,J900A961,Female,0
J010A512,J900E121,J900A961,Male,0
J010A581,J900E121,J900A961,Male,0
J010A584,J900E121,J900A961,Female,0
J010A664,J900E121,J900A961,Female,0
J010A668,J900E121,J900A961,Male,0
J010A698,J900E121,J900A961,Female,0
J010A815,J900E121,J900A961,Female,0
J010A918,J900E121,J900A961,Male,0
J010A954,J900E121,J900A961,Female,0
J010A966,J900E121,J900A961,Female,0
J010B024,J900E121,J900A961,Female,0
J010B119,J900E121,J900A961,Female,0
J010B292,J900E121,J900A961,Female,0
J010B344,J900E121,J900A961,Female,0
J010B393,J900E121,J900A961,Male,0
J010B488,J900E121,J900A961,Female,0
J010B557,J900E121,J900A961,Male,0
J010B585,J900E121,J900A961,Male,0
J010B718,J900E121,J900A961,Female,0
J010B764,J900E121,J900A961,Male,0
